label,発生日時　　月,発生日時　　日,発生日時　　時,車道幅員,天候,地形,路面状態,道路形状,信号機
1,12,6,19,5,2,1,1,14,7
1,10,16,23,3,1,2,1,13,7
0,6,3,15,5,2,3,1,14,7
0,1,14,16,15,1,1,1,1,7
1,8,11,22,3,1,1,1,14,7
0,6,18,11,15,1,1,1,1,1
1,1,31,22,0,2,2,1,0,7
1,10,13,9,15,1,3,1,1,7
0,12,25,13,0,1,1,1,0,7
0,9,30,10,0,1,2,1,0,7
1,1,5,17,3,1,2,1,14,7
1,11,19,20,3,1,1,1,7,1
0,11,1,18,11,3,1,2,1,7
0,5,16,7,4,1,3,1,14,7
1,12,21,1,4,1,1,1,14,7
1,1,26,7,14,1,3,1,1,7
1,7,29,20,19,1,1,1,1,1
0,2,28,13,3,1,3,1,14,7
1,11,5,17,0,2,3,1,0,7
1,3,29,18,14,1,2,1,1,7
0,12,3,21,18,1,1,1,1,7
1,4,24,12,3,1,1,1,7,7
0,4,8,6,11,1,2,1,1,7
0,8,25,10,5,1,1,1,14,7
1,9,5,0,5,2,3,1,13,7
0,2,10,8,1,1,1,2,14,7
0,10,17,18,3,1,2,1,14,7
1,11,24,4,15,1,3,1,1,1
1,11,19,16,3,1,3,1,13,7
0,4,16,7,15,1,3,1,1,1
0,3,19,16,2,2,2,1,14,7
1,12,21,17,14,1,2,1,1,7
0,5,2,14,0,1,2,1,0,7
0,1,28,15,2,2,1,1,14,7
1,1,16,13,3,1,3,1,14,7
1,4,8,19,3,3,3,2,14,7
0,5,20,16,3,1,1,1,14,7
0,3,29,15,5,1,1,1,11,7
0,11,11,17,17,1,1,1,1,7
0,7,6,9,5,2,1,1,14,7
0,5,14,14,1,1,2,1,7,1
0,3,1,7,1,2,1,1,14,7
1,10,21,19,0,3,3,2,0,7
0,8,2,14,3,1,1,1,14,7
1,5,9,23,3,1,2,1,7,7
0,7,24,15,18,1,1,1,1,1
0,5,30,12,3,1,1,1,14,7
1,2,21,18,3,3,1,2,12,7
1,11,15,17,18,2,1,1,1,1
1,12,15,21,3,1,3,1,13,7
1,6,29,10,14,2,1,1,1,7
1,2,29,22,15,3,1,2,1,7
1,10,6,9,14,2,2,2,1,7
0,2,1,7,15,3,3,2,1,1
1,8,18,10,0,1,2,1,0,7
1,7,15,6,6,1,3,1,14,7
0,3,1,5,15,3,1,2,1,7
1,5,27,1,18,2,2,1,1,1
1,8,25,22,4,2,3,1,13,7
1,12,18,21,4,2,3,1,13,7
1,2,2,5,3,2,3,1,14,7
1,6,30,21,2,3,3,2,14,7
0,7,19,17,15,1,1,1,1,1
1,6,16,17,5,1,2,1,13,7
0,2,14,8,5,1,1,1,7,1
1,7,15,23,5,2,1,1,14,7
0,10,21,9,6,1,3,1,14,7
1,8,2,18,4,1,3,1,7,7
0,10,3,17,18,2,3,1,1,1
1,4,9,11,3,1,3,1,14,7
1,1,9,16,3,1,1,1,14,7
1,7,6,6,18,1,1,1,1,1
0,12,22,14,3,1,1,1,14,7
0,5,11,6,15,1,1,1,1,1
0,7,1,8,5,3,1,2,14,7
1,10,21,17,3,2,3,1,7,7
0,5,10,18,0,1,3,1,0,7
1,9,12,6,17,1,2,1,1,2
0,12,9,17,4,1,1,1,14,7
0,11,29,17,11,1,1,1,1,7
1,7,25,11,2,1,3,1,14,7
1,5,2,15,4,1,3,1,14,7
0,5,30,21,3,3,1,2,14,7
0,1,25,17,17,1,2,1,1,7
0,11,5,7,14,1,3,1,1,7
0,10,13,0,17,1,2,1,1,1
0,1,25,23,15,1,1,1,1,1
0,12,11,16,15,1,1,1,1,1
0,2,20,18,15,2,2,1,1,1
1,1,25,16,1,2,3,1,7,7
0,7,24,22,4,1,1,1,7,1
1,11,27,20,3,1,2,1,14,7
0,9,13,22,17,1,2,1,1,1
1,2,8,15,1,1,3,4,7,7
0,7,24,8,11,1,3,1,1,7
1,8,1,22,19,1,1,1,1,1
0,10,9,7,4,3,2,2,7,1
0,4,11,7,4,1,1,1,7,1
0,11,14,10,11,1,3,1,1,7
0,8,26,9,5,2,2,1,14,7
1,12,26,18,18,1,1,1,1,1
0,6,12,14,15,1,1,1,1,7
0,5,23,8,14,1,3,1,1,7
1,6,7,11,11,2,1,1,1,7
1,12,28,14,3,1,1,1,13,7
1,10,10,17,3,1,3,1,14,7
0,3,28,20,14,3,1,2,1,7
1,10,17,17,11,1,1,1,1,7
1,11,28,7,19,1,1,1,1,1
1,2,7,18,18,2,1,2,1,1
0,3,25,15,5,3,1,2,14,7
1,2,22,20,14,2,2,2,1,7
0,6,8,15,4,1,2,1,14,7
0,9,18,17,6,1,1,1,14,7
1,7,23,10,18,2,1,1,1,1
1,7,9,14,14,2,1,1,1,7
0,11,8,19,18,1,1,1,1,1
1,8,7,0,2,1,2,1,7,7
0,5,1,13,3,2,3,1,7,7
1,8,22,1,3,1,3,1,11,7
1,8,21,14,2,2,2,1,13,7
1,12,1,11,3,1,1,1,7,1
0,12,7,19,3,5,3,3,7,1
1,8,21,14,4,1,3,1,14,7
0,12,13,19,3,1,1,1,14,7
0,1,21,18,15,1,1,1,1,1
1,4,5,16,0,1,1,1,0,7
1,9,26,19,3,1,2,1,14,7
1,10,26,2,3,2,2,2,13,7
1,6,23,20,4,3,3,2,12,7
1,11,26,18,3,3,3,2,7,3
0,11,9,6,19,2,1,1,1,1
1,2,26,7,19,1,2,1,1,1
1,1,18,12,1,1,2,1,23,7
0,3,18,8,3,1,1,1,7,1
0,2,8,6,14,1,1,1,1,7
1,7,30,22,5,1,1,1,14,7
1,5,26,18,14,1,3,1,1,7
0,6,7,11,3,2,3,1,13,7
1,1,17,22,18,1,1,1,1,7
1,7,29,11,3,1,2,1,14,7
1,9,23,3,6,1,1,1,14,7
0,4,30,19,5,3,1,2,7,7
0,9,9,20,2,2,2,1,14,7
0,6,21,11,18,3,1,2,1,1
1,10,7,4,4,2,2,2,14,7
0,6,10,13,15,2,1,1,1,1
1,3,4,20,14,2,3,1,1,2
0,3,4,15,2,1,1,1,14,7
0,4,15,15,11,1,2,1,1,7
1,5,31,22,4,1,2,1,13,7
0,8,3,11,15,1,1,1,1,1
0,11,9,6,15,1,1,1,1,1
1,2,16,19,14,2,3,1,1,7
0,11,26,7,4,1,2,1,14,7
1,10,8,17,11,2,3,1,1,7
1,12,1,19,3,1,3,1,13,7
1,7,29,19,3,1,1,1,7,7
1,12,5,17,4,1,1,1,7,7
0,8,9,18,5,1,2,1,14,7
